age,job,marital,education,balance,housing,loan,contact,day,month,duration,pdays,poutcome,deposit
41,4,1,2,0,1,0,2,13,8,161,-1,3,0
49,4,1,2,4374,1,0,0,31,5,68,-1,3,0
40,4,1,2,16,0,1,0,9,3,47,-1,3,0
27,4,2,2,574,1,0,0,18,8,196,-1,3,0
45,1,2,1,615,1,0,0,15,8,133,-1,3,0
48,2,0,2,0,1,1,2,20,6,139,-1,3,0
31,7,1,1,395,0,0,0,25,5,174,-1,3,0
45,1,1,0,678,0,0,0,5,1,104,-1,3,0
43,3,1,0,25,0,0,0,12,1,121,-1,3,0
31,0,2,1,626,1,0,2,21,8,211,-1,3,0
37,4,1,2,165,0,0,0,24,1,315,83,1,0
38,6,1,1,746,0,0,2,20,6,256,-1,3,0
29,7,1,1,376,0,1,1,28,4,49,183,0,0
28,1,1,0,-55,1,0,2,7,8,361,-1,3,0
55,3,0,0,0,0,0,2,20,6,398,-1,3,0
27,9,0,1,21,1,0,0,18,8,336,356,0,0
43,6,1,2,3003,0,0,0,8,1,358,-1,3,0
29,4,2,2,92,0,0,0,2,6,101,92,2,0
52,9,0,1,511,0,1,0,20,1,98,-1,3,0
33,7,1,0,6904,0,0,1,20,9,114,-1,3,0
27,7,2,1,795,0,0,0,6,3,101,-1,3,0
27,9,2,1,0,0,0,0,6,3,161,-1,3,0
31,4,1,2,166,0,0,0,25,1,392,-1,3,0
31,6,1,1,157,1,0,2,19,8,285,-1,3,0
45,9,0,1,0,0,0,0,26,1,64,-1,3,0
34,9,2,1,0,0,0,0,28,1,195,-1,3,0
48,4,0,2,174,0,0,0,6,1,290,-1,3,0
47,1,1,1,1536,1,0,0,17,0,41,301,1,0
49,7,1,1,1114,0,0,0,17,9,283,-1,3,0
55,5,0,2,816,0,0,0,18,9,113,-1,3,0
51,4,2,2,1202,1,0,0,18,9,99,-1,3,0
37,4,2,2,600,1,0,0,17,9,116,196,0,0
33,9,0,1,6,0,0,0,22,1,239,-1,3,0
33,1,1,3,2655,1,0,0,21,9,195,-1,3,0
29,4,2,2,499,1,0,0,15,8,338,-1,3,0
57,3,0,0,0,0,0,2,9,6,97,-1,3,0
60,5,1,1,197,0,0,0,7,10,1386,-1,3,0
51,3,1,0,289,0,0,2,14,8,97,-1,3,0
45,9,2,2,5336,0,0,2,28,8,99,-1,3,0
45,0,1,1,434,0,0,0,26,1,76,-1,3,0
39,4,1,2,691,1,1,0,16,0,517,255,0,0
25,1,2,1,-250,1,0,2,13,8,456,-1,3,0
47,1,1,1,3696,1,0,0,19,9,635,170,0,0
34,1,1,1,2595,1,1,0,17,0,126,336,1,0
40,10,1,1,1077,1,1,0,17,9,148,-1,3,0
48,1,0,1,501,1,0,0,15,8,12,-1,3,0
39,9,2,2,21,1,0,2,23,8,58,-1,3,0
38,7,1,1,797,1,0,0,20,0,62,-1,3,0
32,7,2,1,1659,1,0,2,30,8,120,-1,3,0
27,2,1,1,97,1,1,0,18,8,13,-1,3,0
47,1,1,0,2,1,1,0,20,9,661,190,0,0
40,4,1,2,384,0,0,0,20,0,200,327,0,0
41,9,1,2,63,0,0,0,25,1,36,-1,3,0
40,0,1,1,1327,1,1,2,26,8,76,-1,3,0
39,1,1,1,284,1,1,0,17,0,1426,318,0,0
45,9,1,1,3395,1,0,0,18,9,92,188,0,0
31,7,2,1,2038,1,0,2,20,8,148,-1,3,0
27,0,2,1,15,0,1,0,21,5,177,-1,3,0
56,1,2,1,1187,1,0,0,5,3,47,-1,3,0
39,0,1,1,3047,1,0,0,11,8,279,370,0,0
52,4,1,2,11650,1,0,0,17,9,48,-1,3,0
58,4,2,2,1387,1,0,2,5,8,174,-1,3,0
48,9,2,2,0,0,0,2,16,6,73,-1,3,0
33,1,2,1,1387,0,0,0,5,3,185,-1,3,0
38,7,0,1,446,1,0,2,18,6,373,-1,3,0
42,9,2,1,275,0,0,0,26,1,31,-1,3,0
36,4,0,1,1655,1,0,0,18,9,155,-1,3,0
35,9,2,1,196,1,0,0,21,9,318,-1,3,0
45,9,2,2,0,0,0,0,22,1,87,-1,3,0
51,9,1,1,1327,0,0,0,7,5,21,-1,3,0
43,3,1,0,0,1,0,0,25,1,152,-1,3,0
45,9,0,2,206,0,0,0,13,1,376,-1,3,0
30,0,2,1,523,0,1,0,12,6,136,101,2,0
40,4,1,2,0,0,0,0,22,1,61,-1,3,0
56,7,1,0,444,1,0,2,6,6,432,-1,3,0
48,4,0,2,1401,1,0,2,20,6,72,-1,3,0
32,0,1,1,205,0,0,0,18,5,197,-1,3,0
47,0,2,1,3957,1,0,1,11,8,58,334,1,0
30,9,2,1,9645,0,1,0,26,1,130,-1,3,0
37,4,1,2,620,1,0,0,17,9,93,-1,3,0
52,1,2,1,1541,1,0,2,14,8,243,-1,3,0
49,5,1,0,-37,0,0,2,4,5,191,-1,3,0
53,4,1,2,-601,1,0,2,30,8,509,-1,3,0
53,7,1,1,197,1,0,0,17,0,307,-1,3,0
34,9,0,1,-276,1,0,2,29,8,175,-1,3,0
40,0,1,1,824,1,0,0,17,0,359,-1,3,0
39,7,1,1,636,1,0,1,12,8,15,-1,3,0
33,1,1,1,19,1,0,0,4,3,56,271,1,0
41,1,1,1,641,1,0,2,13,8,161,-1,3,0
31,4,2,2,2983,1,0,0,2,5,153,-1,3,0
45,7,0,1,0,1,1,0,21,9,173,192,0,0
23,0,2,1,252,1,0,0,15,8,56,-1,3,0
51,4,0,2,119,0,0,2,5,6,112,-1,3,0
34,4,2,2,171,1,0,0,7,8,191,294,0,0
36,4,1,2,0,1,0,2,27,8,145,-1,3,0
42,0,0,1,-249,1,0,0,14,5,149,-1,3,0
33,4,1,2,455,1,1,2,29,8,122,-1,3,0
46,4,1,1,10,1,0,0,29,5,122,-1,3,0
37,0,1,1,529,1,0,0,16,11,234,149,1,0
33,4,2,2,1859,1,0,0,30,4,1169,-1,3,0
30,0,2,1,613,1,0,0,17,0,180,302,0,0
53,9,0,1,751,1,0,2,16,8,343,-1,3,0
46,4,1,1,0,0,0,0,27,1,38,-1,3,0
35,4,1,2,1471,1,1,0,13,1,236,-1,3,0
36,9,2,1,7503,1,0,2,4,6,25,-1,3,0
46,9,1,1,68,1,1,2,16,6,87,-1,3,0
31,1,2,1,530,0,1,0,18,9,251,-1,3,0
52,4,1,2,1319,1,0,0,17,9,113,-1,3,0
48,0,2,1,479,1,1,2,18,6,533,-1,3,0
45,1,1,0,360,0,0,2,20,6,98,-1,3,0
36,4,2,2,2163,0,0,0,5,6,317,-1,3,0
53,5,1,0,136,1,0,2,6,8,267,-1,3,0
35,4,1,2,-196,1,0,0,22,5,216,-1,3,0
44,4,1,2,4087,1,0,2,19,8,457,-1,3,0
38,4,1,2,1354,1,0,0,29,4,50,-1,3,0
44,1,1,0,2,0,1,1,7,5,46,-1,3,0
51,3,1,3,2337,1,0,0,27,8,133,41,2,0
32,9,2,2,514,1,1,0,7,8,138,168,0,0
59,1,1,0,6212,1,0,0,5,8,574,-1,3,0
31,4,2,2,424,0,1,0,7,1,224,-1,3,0
52,4,1,2,499,0,0,0,6,1,115,-1,3,0
26,9,1,2,8,1,1,2,13,8,262,-1,3,0
40,7,1,1,1305,0,0,0,22,5,255,-1,3,0
35,9,2,1,300,1,0,2,9,8,338,-1,3,0
54,0,1,0,976,1,0,2,3,6,137,-1,3,0
36,2,1,2,2700,0,0,0,4,3,99,-1,3,0
45,6,1,2,-497,1,1,0,20,9,260,-1,3,0
29,10,2,1,2424,0,0,0,6,3,93,-1,3,0
49,4,0,2,-2049,1,0,2,30,8,169,-1,3,0
52,7,1,1,2081,1,0,2,29,8,150,-1,3,0
52,4,1,1,189,0,0,0,22,1,90,-1,3,0
47,10,0,1,0,0,1,0,30,4,127,233,1,0
33,7,0,1,327,1,0,2,7,8,109,-1,3,0
30,9,2,1,426,1,0,1,17,9,127,111,0,0
52,6,0,1,1291,1,0,0,19,9,559,169,0,0
54,4,0,2,3473,1,0,0,12,1,306,-1,3,0
59,5,1,1,434,1,0,2,12,8,63,-1,3,0
35,4,1,2,105,1,0,0,6,8,36,365,0,0
29,1,1,1,975,1,0,2,27,8,265,-1,3,0
33,9,2,1,-479,0,0,0,7,1,235,-1,3,0
32,9,1,0,62,1,1,2,13,8,120,-1,3,0
50,1,1,0,0,0,0,2,9,6,199,-1,3,0
54,2,1,1,0,0,0,2,9,6,96,-1,3,0
49,9,2,1,1202,1,0,2,18,6,122,-1,3,0
39,0,2,1,2854,1,0,2,2,6,64,-1,3,0
34,4,2,2,9,0,0,0,11,5,439,-1,3,0
31,6,2,1,203,0,1,0,19,9,177,-1,3,0
46,9,0,2,0,1,0,0,11,1,249,-1,3,0
59,5,1,1,2467,0,0,0,20,9,972,-1,3,0
32,9,1,2,3850,1,0,0,20,0,63,-1,3,0
39,0,1,1,47,1,0,0,16,1,143,371,0,0
54,1,1,0,1895,1,0,0,17,0,345,-1,3,0
33,9,0,1,522,0,1,0,7,5,559,-1,3,0
59,1,1,1,-918,1,0,2,16,6,253,-1,3,0
28,1,2,1,-193,0,0,0,18,5,580,-1,3,0
48,1,1,1,48,1,1,2,29,8,144,-1,3,0
39,4,1,2,0,1,1,0,17,5,301,-1,3,0
41,9,1,1,201,0,1,0,14,5,53,-1,3,0
33,0,2,1,598,1,0,2,28,8,189,-1,3,0
37,4,1,0,1506,0,0,0,2,9,101,80,2,0
30,0,1,2,26,1,0,0,16,0,62,323,0,0
36,4,1,2,1582,0,0,1,3,3,26,197,0,0
53,1,0,0,559,0,0,1,9,3,16,-1,3,0
26,0,2,1,0,1,0,0,16,5,157,-1,3,0
59,5,1,0,-411,0,0,0,29,4,225,-1,3,0
44,1,2,1,36,1,0,2,8,8,712,-1,3,0
55,10,1,1,512,0,0,0,28,4,70,-1,3,0
26,1,2,1,786,1,1,2,14,8,103,-1,3,0
41,1,1,0,3658,1,0,0,9,0,268,330,0,0
28,4,2,2,-227,1,0,2,4,6,298,-1,3,0
40,4,1,2,423,1,0,0,30,5,134,-1,3,0
47,10,0,1,947,0,0,0,5,3,124,-1,3,0
39,7,1,0,324,1,0,0,8,8,340,312,0,0
38,1,1,1,0,1,0,2,9,6,254,-1,3,0
37,7,1,1,1694,1,1,0,29,4,404,251,0,0
36,1,1,1,2894,1,0,0,17,5,747,-1,3,0
53,4,1,1,2693,0,0,0,21,9,140,-1,3,0
47,9,1,1,644,0,0,1,28,4,54,160,0,0
28,4,2,2,185,0,0,0,30,4,651,-1,3,0
32,8,2,3,1583,1,0,2,20,8,57,-1,3,0
25,4,2,2,2399,1,0,2,3,6,193,-1,3,0
39,0,1,2,1322,1,0,0,24,11,157,486,1,0
60,5,1,1,194,0,1,0,30,5,61,-1,3,0
39,0,1,1,1221,0,0,2,12,6,97,-1,3,0
31,0,2,1,-302,1,1,2,27,8,235,-1,3,0
45,0,1,1,256,0,0,0,21,9,135,-1,3,0
36,9,2,1,0,0,1,0,26,1,109,-1,3,0
44,7,1,1,1335,1,0,0,30,5,94,-1,3,0
33,10,2,1,682,0,0,0,5,3,251,-1,3,0
31,4,1,2,0,0,0,0,26,1,76,-1,3,0
38,0,0,1,3834,1,0,0,13,0,363,327,0,0
50,6,1,1,5312,0,0,0,23,5,106,-1,3,0
40,4,0,3,4095,1,0,0,20,0,281,-1,3,0
33,9,1,1,0,0,0,0,13,1,78,-1,3,0
42,0,1,1,-1386,1,1,0,15,5,56,-1,3,0
42,4,2,2,525,0,0,0,13,1,127,-1,3,0
33,1,1,1,2,0,0,2,23,8,74,-1,3,0
40,9,1,3,0,0,1,0,7,5,161,-1,3,0
52,1,1,1,1500,0,1,2,20,6,109,-1,3,0
49,9,1,1,378,0,0,2,9,6,189,-1,3,0
30,4,2,2,552,1,0,0,5,1,648,-1,3,0
26,1,2,1,-84,1,1,0,29,5,63,-1,3,0
40,4,1,1,-240,0,1,2,28,8,160,-1,3,0
30,1,1,1,501,1,1,2,27,8,514,-1,3,0
55,10,1,2,5345,0,0,2,6,8,278,-1,3,0
48,6,1,1,1559,0,0,0,24,2,520,133,0,0
28,9,2,2,0,1,0,0,15,0,217,-1,3,0
54,0,1,1,0,1,1,0,23,5,117,-1,3,0
36,4,1,1,1989,0,0,2,17,6,344,-1,3,0
34,0,2,1,598,1,0,0,17,0,365,324,0,0
39,3,1,2,94,0,0,0,6,1,181,-1,3,0
66,5,1,1,3473,0,0,0,14,0,441,-1,3,0
42,1,1,1,349,1,0,0,7,0,226,-1,3,0
55,5,1,0,3876,0,0,0,21,9,54,-1,3,0
85,5,1,3,1934,0,0,1,12,4,140,-1,3,0
63,3,1,1,2,0,0,0,4,3,45,93,2,0
37,0,2,1,9,1,0,0,14,8,165,-1,3,0
24,7,2,1,11,1,0,2,27,6,114,-1,3,0
34,9,2,1,60,0,0,0,7,1,274,-1,3,0
28,4,2,2,882,0,1,0,8,5,107,-1,3,0
58,5,0,2,499,1,1,0,29,4,181,-1,3,0
49,3,0,0,198,1,0,2,13,8,205,-1,3,0
31,1,2,1,2093,0,0,0,7,5,103,-1,3,0
56,5,1,1,74,1,0,2,26,8,152,-1,3,0
43,7,1,1,1220,0,0,0,28,5,307,-1,3,0
32,1,2,1,1342,1,0,2,23,8,109,-1,3,0
55,1,1,3,6134,0,0,0,6,1,127,-1,3,0
55,3,1,0,3680,0,0,2,16,6,131,-1,3,0
31,1,1,0,605,1,0,2,15,8,334,-1,3,0
49,4,1,1,104,1,0,2,8,8,285,-1,3,0
41,0,1,1,683,0,1,0,20,9,77,-1,3,0
56,5,0,0,48,1,0,0,14,8,132,-1,3,0
50,1,0,0,15,1,0,0,12,8,173,350,0,0
37,9,2,1,6714,1,0,2,23,8,90,-1,3,0
35,1,1,0,623,1,0,0,6,8,97,-1,3,0
52,3,1,1,234,0,0,0,20,9,208,-1,3,0
33,9,1,2,599,1,0,0,29,1,461,-1,3,0
42,4,1,2,9916,1,0,0,21,9,306,-1,3,0
33,0,2,1,3160,0,0,2,18,6,719,-1,3,0
35,0,2,1,0,1,0,0,8,8,376,-1,3,0
28,8,2,2,2306,0,0,0,29,10,140,-1,3,0
41,0,0,1,2550,1,0,0,15,8,894,347,0,0
44,1,1,1,701,0,1,2,3,5,269,-1,3,0
26,9,2,1,3244,0,0,0,2,3,141,5,0,0
40,4,2,2,402,1,0,2,30,8,243,-1,3,0
37,4,1,2,6014,1,0,0,15,5,163,-1,3,0
33,1,1,1,-81,1,0,0,29,4,339,-1,3,0
36,0,1,1,898,0,0,0,15,5,118,-1,3,0
28,10,1,1,863,1,1,2,27,8,355,-1,3,0
37,6,2,0,235,1,0,0,17,0,191,323,0,0
32,9,2,1,12,0,0,0,7,1,173,-1,3,0
49,1,1,1,298,1,0,0,30,0,264,86,0,0
36,1,1,1,3463,1,0,1,21,9,29,-1,3,0
39,3,1,0,13338,0,0,0,11,1,103,-1,3,0
34,1,1,3,391,1,1,2,23,8,34,-1,3,0
32,9,2,2,569,0,1,0,29,4,348,-1,3,0
26,7,1,1,54,1,0,2,13,8,116,-1,3,0
46,0,0,1,875,1,1,0,11,8,269,353,0,0
78,5,0,1,631,0,0,1,11,1,95,-1,3,0
47,0,1,1,3434,1,1,1,9,5,337,-1,3,0
80,5,1,1,1610,0,0,0,12,1,71,-1,3,0
25,8,2,2,505,1,0,0,6,8,37,-1,3,0
50,4,1,2,11528,1,0,2,30,8,57,-1,3,0
36,4,0,2,102,1,0,0,14,0,114,-1,3,0
42,10,1,0,-581,1,0,0,13,8,224,370,0,0
54,4,1,2,0,1,0,0,24,5,140,-1,3,0
43,5,1,0,7298,0,0,2,11,6,36,-1,3,0
29,1,1,1,0,0,0,0,10,5,45,-1,3,0
36,4,1,2,909,1,1,0,25,5,250,-1,3,0
59,1,1,3,337,0,0,2,18,6,100,-1,3,0
47,0,1,1,829,1,1,0,18,9,48,188,0,0
36,9,2,1,301,1,1,0,29,5,367,-1,3,0
56,9,1,1,147,0,0,0,12,0,203,-1,3,0
55,5,0,1,282,1,0,2,5,6,99,-1,3,0
38,9,0,1,1294,1,0,2,29,8,565,-1,3,0
39,1,0,1,0,1,0,0,11,8,275,307,1,0
35,4,2,2,995,0,0,0,5,3,39,-1,3,0
54,1,1,0,532,0,0,1,31,5,73,-1,3,0
32,7,2,2,785,0,0,0,3,6,273,-1,3,0
30,9,0,1,3028,1,0,0,28,1,65,-1,3,0
51,1,1,1,1022,1,0,0,8,8,311,-1,3,0
39,4,1,0,0,0,0,2,11,6,308,-1,3,0
46,9,1,1,792,0,0,2,5,6,170,-1,3,0
33,0,2,2,490,1,0,0,7,8,31,363,0,0
34,4,1,2,417,1,0,0,18,9,138,-1,3,0
33,4,1,2,2071,0,0,0,8,1,106,-1,3,0
55,1,2,0,1187,1,0,2,2,6,193,-1,3,0
49,7,1,1,280,1,0,1,14,5,162,-1,3,0
37,10,1,2,1236,0,0,0,29,5,300,-1,3,0
29,9,2,2,910,1,0,0,11,8,278,-1,3,0
28,4,2,1,-994,1,1,0,18,5,174,-1,3,0
21,10,2,1,1333,0,0,0,2,3,120,-1,3,0
44,7,1,1,850,0,1,0,16,5,220,-1,3,0
30,4,2,2,3773,1,0,2,27,8,99,-1,3,0
46,4,1,2,460,0,0,0,28,4,56,-1,3,0
33,2,1,1,3140,1,1,0,21,9,7,-1,3,0
40,1,1,1,1028,1,1,0,17,0,319,-1,3,0
42,4,2,2,4264,1,0,2,28,8,882,-1,3,0
44,4,0,2,3932,1,0,2,8,8,40,-1,3,0
32,0,1,1,-1,0,0,0,8,5,228,-1,3,0
34,1,1,1,1682,1,1,0,28,5,123,-1,3,0
55,2,1,1,814,0,1,0,28,5,69,-1,3,0
35,7,1,1,819,1,0,1,14,5,102,-1,3,0
47,0,1,1,1265,0,0,0,7,1,137,-1,3,0
29,0,2,2,514,0,0,0,2,3,270,-1,3,0
47,7,1,1,1764,0,1,0,26,1,119,-1,3,0
39,1,1,0,275,1,0,2,16,6,189,-1,3,0
40,1,1,0,592,1,0,0,18,8,80,350,0,0
42,0,2,1,1143,1,1,1,17,9,106,-1,3,0
31,4,1,2,546,0,0,0,7,1,147,-1,3,0
31,4,1,2,1164,1,1,0,18,5,238,-1,3,0
82,3,0,0,1381,0,0,0,28,4,86,93,0,0
44,4,0,2,0,0,0,2,6,6,373,-1,3,0
32,7,2,1,659,1,0,0,20,0,12,-1,3,0
40,9,1,1,192,1,1,0,15,8,16,351,0,0
26,0,2,1,-12,1,0,2,4,6,98,-1,3,0
30,0,2,1,186,1,0,0,13,8,390,-1,3,0
45,1,1,1,2246,1,1,0,21,9,197,99,1,0
32,4,2,2,124,0,0,0,4,3,87,-1,3,0
56,0,1,1,2087,1,0,2,12,8,146,-1,3,0
58,1,1,1,1298,1,0,2,29,8,516,-1,3,0
28,4,2,3,101,1,0,2,9,8,224,-1,3,0
43,4,1,2,46,0,0,0,27,1,63,-1,3,0
34,2,0,2,262,0,0,0,20,9,371,-1,3,0
40,7,1,1,0,1,0,0,21,9,43,185,0,0
31,6,2,2,17924,1,0,0,21,9,608,-1,3,0
28,0,1,2,167,1,1,0,18,3,126,-1,3,0
45,0,1,1,967,0,0,2,9,6,63,-1,3,0
33,1,1,1,0,1,0,1,14,5,305,-1,3,0
42,0,1,0,1547,1,1,2,27,8,272,-1,3,0
32,1,1,0,388,1,0,0,15,0,171,-1,3,0
41,6,1,1,1,0,0,0,19,1,55,-1,3,0
32,0,1,1,0,0,0,0,25,5,209,-1,3,0
37,10,1,1,80,0,0,0,3,3,248,-1,3,0
57,0,1,1,4168,1,1,2,16,8,47,-1,3,0
56,4,1,2,0,0,0,0,19,9,844,-1,3,0
37,0,2,1,781,0,0,0,20,1,75,-1,3,0
34,0,1,1,804,1,0,0,23,5,256,-1,3,0
46,1,1,2,993,1,0,2,16,6,78,-1,3,0
40,1,1,0,34,1,0,0,6,8,350,344,0,0
32,9,2,2,0,0,0,0,20,1,72,-1,3,0
28,0,2,1,520,1,0,0,15,6,29,-1,3,0
46,6,1,1,567,0,0,0,18,5,142,-1,3,0
44,4,1,2,7177,0,0,2,19,6,89,-1,3,0
55,4,0,0,3629,1,0,2,30,8,87,-1,3,0
75,5,0,1,2199,0,0,1,13,9,137,-1,3,0
41,4,1,2,223,1,0,2,16,8,124,-1,3,0
30,1,2,0,185,0,0,2,26,6,11,-1,3,0
33,2,1,1,5809,1,0,0,22,1,219,-1,3,0
43,10,1,1,210,1,0,2,12,8,88,-1,3,0
49,6,1,1,-199,1,1,0,29,4,385,-1,3,0
32,1,1,1,897,1,0,0,7,0,293,322,0,0
26,1,0,1,0,1,0,2,19,8,48,-1,3,0
55,1,0,1,7378,0,0,2,14,8,316,-1,3,0
46,4,2,2,593,1,0,0,29,4,190,-1,3,0
31,4,1,2,1224,1,1,0,20,9,75,119,2,0
34,4,1,2,3031,0,0,0,14,1,94,-1,3,0
37,1,1,0,708,1,0,1,2,3,51,-1,3,0
29,9,2,2,542,1,0,2,9,8,338,-1,3,0
24,0,2,2,1141,1,0,2,23,8,230,-1,3,0
46,0,1,1,-42,0,1,1,28,5,181,-1,3,0
41,4,1,2,-556,1,1,2,26,8,127,-1,3,0
52,7,1,3,482,1,1,0,28,5,83,-1,3,0
27,7,2,2,1501,1,0,0,24,5,187,-1,3,0
44,4,1,2,1850,1,0,0,6,8,274,-1,3,0
39,9,1,1,2266,0,0,0,22,8,86,93,2,0
52,3,1,0,3283,0,0,2,11,6,553,-1,3,0
77,5,2,0,300,0,0,0,9,11,511,-1,3,0
35,9,1,1,1,1,1,2,21,8,85,-1,3,0
49,4,0,2,178,0,0,0,6,1,174,-1,3,0
37,3,1,1,187,0,0,2,12,6,165,-1,3,0
46,4,1,2,229,1,0,2,5,8,197,-1,3,0
43,2,2,2,42,0,0,0,7,5,285,-1,3,0
35,1,1,0,-367,1,0,0,11,8,77,350,0,0
29,0,2,2,8,0,1,0,2,7,107,-1,3,0
52,3,1,0,256,0,0,0,6,1,137,-1,3,0
55,4,1,1,2410,1,0,0,17,9,135,-1,3,0
33,9,1,2,2976,1,0,0,9,9,465,95,1,0
40,1,0,1,-426,0,1,2,26,8,245,-1,3,0
39,1,1,1,39,1,0,2,18,6,34,-1,3,0
61,1,0,0,1428,1,0,2,5,8,82,-1,3,0
63,5,1,1,2030,0,0,0,6,0,61,-1,3,0
44,4,1,2,-1636,1,1,0,11,8,257,-1,3,0
52,7,1,1,108,1,0,2,15,8,543,-1,3,0
58,10,2,2,2094,0,0,0,1,6,161,-1,3,0
38,0,1,1,47,1,1,0,31,5,50,-1,3,0
51,3,1,0,618,1,1,0,4,3,69,-1,3,0
29,6,2,2,162,0,1,0,25,5,324,-1,3,0
42,4,1,2,-671,0,0,0,28,1,80,-1,3,0
56,1,1,0,136,0,0,0,4,1,270,-1,3,0
55,9,1,1,6958,1,1,2,13,8,178,-1,3,0
43,1,1,0,953,1,0,2,19,8,135,-1,3,0
27,1,1,1,821,1,1,2,16,11,23,778,1,0
54,7,1,1,131,0,0,0,14,1,252,-1,3,0
25,4,2,1,1272,1,0,0,24,5,342,-1,3,0
33,1,1,0,-306,1,1,2,13,8,851,-1,3,0
46,0,0,1,3201,1,0,1,13,8,157,-1,3,0
26,7,2,1,1114,0,0,0,9,3,44,-1,3,0
30,0,1,2,4168,0,0,0,3,6,198,-1,3,0
39,9,1,1,0,1,0,2,5,8,203,-1,3,0
58,0,1,3,0,1,0,0,17,9,219,186,0,0
49,1,1,1,3309,1,0,0,15,8,349,-1,3,0
49,7,1,1,1377,1,0,2,7,8,1101,-1,3,0
43,3,1,1,150,0,0,1,28,5,290,-1,3,0
60,4,1,2,553,1,0,0,2,3,343,210,2,0
57,9,1,1,458,0,1,0,15,5,177,-1,3,0
38,9,1,1,565,0,0,0,20,1,93,-1,3,0
56,9,1,1,0,1,1,0,29,0,152,223,1,0
45,6,1,1,2278,0,0,2,17,9,1735,-1,3,0
45,4,1,2,210,1,0,0,21,5,623,-1,3,0
44,1,1,3,15578,1,0,2,29,8,401,-1,3,0
40,1,1,0,236,1,0,2,20,8,167,-1,3,0
38,4,2,2,1704,0,0,0,1,11,222,-1,3,0
55,0,0,1,1693,0,0,0,10,1,247,102,2,0
40,9,1,1,372,1,0,0,21,9,365,100,0,0
35,1,2,0,1147,1,1,1,7,8,29,-1,3,0
32,1,1,1,3166,1,0,0,20,9,418,-1,3,0
31,6,1,0,1074,1,0,2,23,8,1438,-1,3,0
49,1,0,1,23,0,0,0,17,9,221,-1,3,0
55,5,1,1,1431,0,1,0,28,4,107,-1,3,0
51,1,1,1,814,1,0,0,14,8,17,-1,3,0
30,10,1,1,142,1,0,2,20,8,350,-1,3,0
37,0,2,1,810,1,0,0,8,0,376,295,0,0
36,4,1,2,1604,1,0,2,11,6,47,-1,3,0
51,4,0,2,0,1,0,0,28,5,534,-1,3,0
29,0,2,1,488,1,0,0,4,6,105,-1,3,0
32,8,2,3,4110,0,0,0,6,3,119,-1,3,0
36,7,1,1,1746,1,0,0,7,0,15,316,0,0
32,1,1,1,-208,1,1,2,9,8,325,-1,3,0
56,5,1,0,152,1,1,0,30,5,65,-1,3,0
46,7,1,1,0,0,0,0,18,1,74,-1,3,0
39,0,0,1,399,1,1,0,14,1,133,-1,3,0
57,5,1,0,318,0,0,0,22,1,371,-1,3,0
53,4,1,2,9072,0,0,0,18,9,117,-1,3,0
33,9,1,1,3071,1,1,0,21,5,323,-1,3,0
43,1,0,0,177,0,0,0,3,3,124,-1,3,0
40,4,1,2,10786,0,0,2,20,6,111,-1,3,0
44,0,1,1,0,0,1,2,30,6,76,-1,3,0
59,0,1,0,879,1,0,0,30,4,126,259,0,0
59,5,1,1,1887,0,0,0,28,1,88,-1,3,0
28,7,2,1,3331,1,0,2,28,8,229,-1,3,0
26,4,2,2,3,1,0,0,23,5,106,-1,3,0
59,4,2,2,7668,0,0,0,5,1,124,-1,3,0
78,5,0,0,55,0,0,1,5,9,143,90,1,0
33,7,1,0,0,1,0,0,7,8,227,-1,3,0
38,1,0,1,2998,1,0,2,11,6,91,-1,3,0
35,6,1,1,524,1,0,0,21,9,484,-1,3,0
30,9,2,2,106,1,0,0,13,8,119,-1,3,0
31,7,2,1,85,0,0,0,16,5,151,-1,3,0
35,9,1,1,249,0,0,0,21,1,205,-1,3,0
45,4,1,2,10,0,0,0,26,1,133,-1,3,0
40,0,1,1,523,1,1,2,8,8,598,-1,3,0
50,7,1,1,1321,0,0,2,17,6,271,-1,3,0
29,0,2,1,-194,1,0,0,7,8,127,-1,3,0
41,10,2,2,4517,1,0,0,20,9,137,-1,3,0
44,9,1,2,964,0,0,0,29,5,158,-1,3,0
29,11,2,1,923,0,0,0,26,8,333,-1,3,0
49,9,0,1,2677,1,1,0,31,5,67,-1,3,0
30,0,2,1,873,0,0,0,7,10,301,216,0,0
37,1,1,3,-1050,1,0,2,2,6,548,-1,3,0
52,0,0,1,361,0,1,0,20,9,147,-1,3,0
30,4,2,2,1466,0,0,0,12,1,111,-1,3,0
40,0,2,1,782,1,0,0,21,2,94,202,0,0
33,1,1,1,3576,1,0,0,2,0,124,308,1,0
34,6,2,1,3,1,0,2,5,8,301,-1,3,0
33,1,1,1,-112,1,0,2,28,8,132,-1,3,0
35,10,1,1,759,0,0,0,19,9,556,-1,3,0
54,4,1,2,195,0,1,0,4,3,47,265,1,0
32,7,1,1,15,1,0,0,15,8,391,-1,3,0
32,9,1,2,-1053,1,0,0,21,5,357,-1,3,0
44,4,1,1,488,0,1,0,29,4,138,183,0,0
53,9,1,1,287,0,0,1,6,3,13,-1,3,0
53,0,1,1,578,0,0,0,29,1,59,-1,3,0
40,4,2,2,1509,0,0,0,12,8,333,58,0,0
29,0,2,1,3794,0,0,0,30,0,249,-1,3,0
36,3,1,0,4324,1,0,0,14,5,565,-1,3,0
